id,scientificName,taxonID,genus,year,country,countryCode,stateProvince,decimalLatitude,decimalLongitude,verbatimCoordinates
2606523,USNEA,52074,Usnea,2010,United States,US,Colorado,39.99054,-107.24323,"39° 59.4324' N, 107° 14.5938' W"
5615088,Usnea cavernosa,54640,Usnea,2001,United States,US,New Mexico,35.207929,-106.44708,"35.207929° N, 106.447080° W"
2740971,Usnea,52074,Usnea,2009,United States,US,California,40.112222,-121.477778,40§ 6m 44s N; 121§ 28m 40s W
2741094,Usnea filipendula,54658,Usnea,2010,United States,US,California,41.1125,-121.434722,41§ 6m 45s N; 121§ 26m 5s W
2741095,Usnea filipendula,54658,Usnea,2010,United States,US,California,41.1125,-121.430833,41§ 6m 45s N; 121§ 25m 51s W
2741202,Usnea glabrata,54665,Usnea,2011,United States,US,California,40.863333,-124.157778,40§ 51m 48s N; 124§ 9m 28s W
2741203,Usnea subfloridana,54700,Usnea,2011,United States,US,California,40.863333,-124.157778,40§ 51m 48s N; 124§ 9m 28s W
2741237,Usnea flavocardia,125921,Usnea,2012,United States,US,California,39.658056,-121.020833,39§ 39m 29s N; 121§ 1m 15s W
2741325,Usnea californica,54637,Usnea,2003,United States,US,California,41.091667,-122.121667,41§ 5m 30s N; 122§ 7m 18s W
2741328,Usnea substerilis,54704,Usnea,2003,United States,US,California,41.091667,-122.121667,41§ 5m 30s N; 122§ 7m 18s W
2741330,Usnea hirta,54670,Usnea,2003,United States,US,California,41.091667,-122.121667,41§ 5m 30s N; 122§ 7m 18s W
2741340,Usnea glabrescens,54666,Usnea,2003,United States,US,California,41.108333,-122.121667,41§ 6m 30s N; 122§ 7m 18s W
2740745,Usnea subfloridana,54700,Usnea,2000,United States,US,California,39.889444,-121.631944,T24N R03E S34 SW1/4; 39§ 53m 22s N; 121§ 37m 55s W
2740746,Usnea subfloridana,54700,Usnea,2000,United States,US,California,39.896944,-121.566111,T24N R04E S31 NE1/4; 39§ 53m 49s N; 121§ 33m 58s W
2740783,Usnea flavocardia,125921,Usnea,2001,United States,US,California,35.332222,-120.824167,35§ 19m 56s N; 120§ 49m 27s W
5697507,Usnea subscabrosa,54703,Usnea,2003,United States,US,North Carolina,34.5519,-77.8114,"34 33 07 N, 077 48 41 W"
453840,Usnea rubicunda,54691,Usnea,2003,United States,US,North Carolina,34.5519,-77.8114,"34 33 07 N, 077 48 41 W"
3319215,Usnea mutabilis,54679,Usnea,2000,United States,US,California,35.3167,-120.8,"35 19 00 N, 120 48 W"
3442681,Usnea cornuta,54647,Usnea,2016,United States,US,North Carolina,35.3214,-83.9936,"35 19 17 N, 083 59 37 W"
3321269,Usnea scabrata,54693,Usnea,2008,United States,US,Oregon,42.2781,-123.642,"42 16 41 N, 123 38 30 W"
3442897,Usnea strigosa,54697,Usnea,2017,United States,US,North Carolina,35.5957,-83.1024,"35 35 45 N, 083 06 09 W"
3321527,Usnea ceratina,54641,Usnea,2002,United States,US,Maine,44.2333,-68.35,"44 14 00 N, 068 21 W"
3321715,Usnea glabrescens,54666,Usnea,2002,United States,US,Wisconsin,45.8972,-89.9625,"45 53 50 N, 089 57 45 W"
3321795,Usnea ceratina,54641,Usnea,2007,United States,US,California,34.0089,-119.812,"34 00 32 N, 119 48 43 W"
3322758,Usnea subfloridana,54700,Usnea,2008,United States,US,Washington,46.7392,-121.906,"46 44 21 N, 121 54 23 W"
3323172,Usnea glabrata,54665,Usnea,2008,United States,US,Oregon,42.2781,-123.642,"42 16 41 N, 123 38 30 W"
3323350,Usnea lapponica,54671,Usnea,2001,United States,US,New Mexico,35.2139,-106.408,"35 12 50 N, 106 24 29 W"
3323858,Usnea rubicunda,54691,Usnea,2000,United States,US,California,35.3167,-120.8,"35 19 00 N, 120 48 W"
3443508,Usnea merrillii,54675,Usnea,2017,United States,US,Tennessee,35.5952,-83.4764,"35 35 43 N, 083 28 35 W"
3324659,Usnea rubicunda,54691,Usnea,2007,United States,US,California,34.0089,-119.812,"34 00 32 N, 119 48 43 W"
5702808,Usnea cavernosa,54640,Usnea,2017,United States,US,South Dakota,44.34,-103.918,"44 20 N, 103 55 05 W"
453858,Usnea strigosa,54697,Usnea,2003,United States,US,North Carolina,34.5519,-77.8114,"34 33 07 N, 077 48 41 W"
5703143,Usnea mutabilis,54679,Usnea,2003,United States,US,North Carolina,34.5519,-77.8114,"34 33 07 N, 077 48 41 W"
3326179,Usnea scabrata,54693,Usnea,2001,United States,US,New Mexico,35.7667,-105.783,"35 46 00 N, 105 47 00 W"
3444010,Usnea quasirigida,125930,Usnea,2016,United States,US,Washington,48.69,-122.458,"48 41 N, 122 27 29 W"
3326522,Usnea subgracilis,125936,Usnea,2016,United States,US,North Carolina,35.3214,-83.9936,"35 19 17 N, 083 59 37 W"
3444307,Usnea strigosa,54697,Usnea,2016,United States,US,North Carolina,36.0011,-79.0597,"36 00 04 N, 079 03 35 W"
3327538,Usnea intermedia,54720,Usnea,2001,United States,US,New Mexico,35.6667,-105.717,"35 40 00 N, 105 43 00 W"
3327975,Usnea silesiaca,125934,Usnea,2008,United States,US,Oregon,42.2781,-123.642,"42 16 41 N, 123 38 30 W"
3328488,Usnea lapponica,54671,Usnea,2001,United States,US,New Mexico,35.2108,-106.449,"35 12 39 N, 106 26 57 W"
3444553,Usnea hirta,54670,Usnea,2015,United States,US,Michigan,45.4275,-84.3422,"45 25 39 N, 084 20 32 W"
3444644,Usnea merrillii,54675,Usnea,2017,United States,US,Tennessee,35.5944,-83.4751,"35 35 40 N, 083 28 30 W"
3329329,Usnea rubicunda,54691,Usnea,2008,United States,US,California,39.3833,-123.783,"39 23 00 N, 123 47 00 W"
453841,Usnea mutabilis,54679,Usnea,2003,United States,US,North Carolina,34.5519,-77.8114,"34 33 07 N, 077 48 41 W"
3444760,Usnea quasirigida,125930,Usnea,2016,United States,US,Washington,48.69,-122.457,"48 41 N, 122 27 25 W"
3445080,Usnea angulata,54633,Usnea,2017,United States,US,North Carolina,35.5957,-83.1024,"35 35 45 N, 083 06 09 W"
3331643,Usnea lapponica,54671,Usnea,2001,United States,US,New Mexico,32.95,-105.75,"32 57 N, 105 45 W"
3445553,Usnea subfusca,54701,Usnea,2017,United States,US,North Carolina,35.5865,-83.0753,"35 35 11 N, 083 04 31 W"
3445605,Usnea angulata,54633,Usnea,2017,United States,US,North Carolina,35.5881,-83.0914,"35 35 17 N, 083 05 29 W"
3333728,Usnea cavernosa,54640,Usnea,2001,United States,US,New Mexico,32.95,-105.75,"32 57 N, 105 45 W"
1730697,Usnea intermedia,54720,Usnea,2008,United States,US,California,39,-123.07,
1730712,Usnea intermedia,54720,Usnea,2000,United States,US,New Mexico,32.0865,-104.733667,TRS: T25S R22E sec 31; 32° 05.19' N 104° 44.02' W
1732016,Usnea cavernosa,54640,Usnea,2005,United States,US,Arizona,32.625,-109.8333333,
1732048,Usnea cavernosa,54640,Usnea,2000,United States,US,Colorado,39.821944,-105.928611,"39° 49' 19"" N 105° 55' 43"" W"
1732158,Usnea dimorpha,54650,Usnea,2001,United States,US,Florida,29.34,-81.73,
1732205,Usnea glabrata,54665,Usnea,2001,United States,US,New Mexico,33.379167,-105.805833,33° 22.75' N 105° 48.35' W
1732281,Usnea hirta,54670,Usnea,2001,United States,US,Colorado,38.045556,-104.999444,"38° 2' 44"" N 104° 59' 58"" W"
1732365,Usnea intermedia,54720,Usnea,2005,United States,US,Arizona,32.6583333,-109.8666667,
1732367,Usnea lapponica,54671,Usnea,2001,United States,US,Colorado,38.04556,-104.99944,"38°02'44""N, 104°59'58""W"
1732369,Usnea hirta,54670,Usnea,2003,United States,US,Montana,48.93472,-115.00917,"48°56'05""N, 115°00'33""W"
1732527,Usnea rubicunda,54691,Usnea,2008,United States,US,California,39.373,-123.785,
1732600,Usnea strigosa,54697,Usnea,2008,United States,US,Florida,29.6071,-82.3025,
3171092,Usnea evansii,54656,Usnea,2013,United States,US,North Carolina,34.9619,-76.2833,
3171140,Usnea rubicunda,54691,Usnea,2003,United States,US,North Carolina,35.4611,-83.545,
3171263,Usnea ceratina,54641,Usnea,2012,United States,US,North Carolina,35.50028,-83.60319,
3171406,Usnea dasopoga,257426,Usnea,2016,United States,US,Tennessee,35.5631,-83.4983,
3171415,Usnea merrillii,54675,Usnea,2016,United States,US,Tennessee,35.5631,-83.4983,
3171535,Usnea merrillii,54675,Usnea,2012,United States,US,North Carolina,35.655,-83.3083,
3171649,Usnea halei,54668,Usnea,2014,United States,US,North Carolina,35.8311,-82.2492,
3171670,Usnea rubicunda,54691,Usnea,2014,United States,US,North Carolina,35.3353,-83.7036,
3171677,Usnea subgracilis,125936,Usnea,2014,United States,US,North Carolina,35.3858,-83.9692,
3171679,Usnea subgracilis,125936,Usnea,2014,United States,US,North Carolina,35.3858,-83.9692,
3171686,Usnea cornuta,54647,Usnea,2014,United States,US,North Carolina,35.3858,-83.9692,
3171880,Usnea mutabilis,54679,Usnea,2013,United States,US,Georgia,31.3906,-81.2833,
3172236,Usnea subfusca,54701,Usnea,2011,United States,US,North Carolina,35.58264,-83.10917,
3172268,Usnea subgracilis,125936,Usnea,2012,United States,US,Tennessee,35.71739,-83.35047,
3412559,Usnea rubicunda,54691,Usnea,2013,United States,US,Alabama,34.308076,-87.503039,
3412560,Usnea amblyoclada,54631,Usnea,2013,United States,US,Alabama,34.29271,-87.27484,
3418032,Usnea strigosa,54697,Usnea,2016,United States,US,Alabama,34.60038,-86.72058,34.60038 x -86.720580.
3419444,Usnea angulata,54633,Usnea,2017,United States,US,Alabama,34.309167,-87.394722,"34° 18' 33"" N 87° 23' 41"" W"
3420110,Usnea subscabrosa,54703,Usnea,2017,United States,US,Alabama,33.058056,-87.038333,"33° 03' 29"" N 87° 02' 18"" W"
3420802,Usnea merrillii,54675,Usnea,2016,United States,US,North Carolina,35.135556,-83.191111,"35° 08' 08"" N 83° 11' 28"" W"
3420804,Usnea halei,54668,Usnea,2016,United States,US,North Carolina,35.135556,-83.191111,"35° 08' 08"" N 83° 11' 28"" W"
3421854,Usnea mutabilis,54679,Usnea,2016,United States,US,Alabama,34.367778,-85.629722,"34° 22' 04"" N 85° 37' 47"" W"
3422333,Usnea rubicunda,54691,Usnea,2016,United States,US,North Carolina,35.025278,-83.174722,"35° 01' 31"" N 83° 10' 29"" W"
3422347,Usnea subscabrosa,54703,Usnea,2016,United States,US,North Carolina,35.023333,-83.170556,"35° 01' 24"" N 83° 10' 14"" W"
3423089,Usnea subfusca,54701,Usnea,2016,United States,US,Tennessee,35.626111,-83.500278,"35° 37' 34"" N 83° 30' 01"" W"
3423121,Usnea strigosa,54697,Usnea,2017,United States,US,Alabama,34.340556,-87.443333,"34° 20' 26"" N 87° 26' 36"" W"
3529718,Usnea rubicunda,54691,Usnea,2018,United States,US,Tennessee,36.1659667,-82.29395,"36.08561, -82.66441"
3529812,Usnea strigosa,54697,Usnea,2018,United States,US,Tennessee,36.24966,-82.15682,"36.08561, -82.66535"
3529830,Usnea rubicunda,54691,Usnea,2018,United States,US,Tennessee,35.96975,-82.99503,"36.08561, -82.66553"
3529848,Usnea mutabilis,54679,Usnea,2018,United States,US,Tennessee,36.14214,-82.29718,"36.08561, -82.66571"
3529952,Usnea subfloridana,54700,Usnea,2018,United States,US,Tennessee,36.11486,-82.13519,"36.08561, -82.66675"
3529960,Usnea cornuta,54647,Usnea,2018,United States,US,Tennessee,36.10455,-82.1293,"36.08561, -82.66683"
3529978,Usnea halei,54668,Usnea,2018,United States,US,Tennessee,36.10709,-82.10359,"36.08561, -82.66701"
3530196,Usnea rubicunda,54691,Usnea,2017,United States,US,Alabama,34.272778,-87.375556,"34° 16' 22"" N 87° 22' 32"" W"
3530817,Usnea,52074,Usnea,2017,United States,US,Alabama,34.940833,-86.0825,"34° 56' 27"" N 86° 04' 57"" W"
3538555,Usnea subscabrosa,54703,Usnea,2017,United States,US,Alabama,34.896944,-86.135,"34° 53' 49"" N 86° 08' 06"" W"
3566854,Usnea rubicunda,54691,Usnea,2017,United States,US,North Carolina,35.591111,-83.095278,"35° 35' 28"" N 83° 05' 43"" W"
3569044,Usnea subscabrosa,54703,Usnea,2018,United States,US,Tennessee,36.309167,-82.073056,"36° 18' 33"" N 82° 04' 23"" W"
3579330,Usnea cristatula,54714,Usnea,2017,United States,US,Tennessee,35.319444,-84.23,"35° 19' 10"" N 84° 13' 48"" W"
3579359,Usnea mutabilis,54679,Usnea,2017,United States,US,Tennessee,35.476389,-84.114722,"35° 28' 35"" N 84° 06' 53"" W"
3753286,Usnea strigosa,54697,Usnea,2018,United States,US,North Carolina,35.798889,-82.956667,"35° 47' 56"" N 82° 57' 24"" W"
3753289,Usnea subfusca,54701,Usnea,2018,United States,US,North Carolina,35.798889,-82.956667,"35° 47' 56"" N 82° 57' 24"" W"
3753292,Usnea dasaea,54648,Usnea,2018,United States,US,North Carolina,35.798889,-82.956667,"35° 47' 56"" N 82° 57' 24"" W"
3753298,Usnea ceratina,54641,Usnea,2018,United States,US,North Carolina,35.798889,-82.956667,"35° 47' 56"" N 82° 57' 24"" W"
3768946,Usnea subgracilis,125936,Usnea,2017,United States,US,Tennessee,35.563056,-83.743056,"35° 33' 47"" N 83° 44' 35"" W"
3768947,Usnea cornuta,54647,Usnea,2017,United States,US,Tennessee,35.563056,-83.743056,"35° 33' 47"" N 83° 44' 35"" W"
3768951,Usnea ceratina,54641,Usnea,2017,United States,US,Tennessee,35.563056,-83.743056,"35° 33' 47"" N 83° 44' 35"" W"
3769836,Usnea,52074,Usnea,2018,United States,US,Colorado,39.89921,-105.64867,"39.89921°, -105.64867° WGS-84"
3780608,Usnea ceratina,54641,Usnea,2017,United States,US,Tennessee,35.372222,-84.008333,"35° 22' 20"" N 84° 00' 30"" W"
3780609,Usnea ceratina,54641,Usnea,2017,United States,US,Tennessee,35.372222,-84.008333,"35° 22' 20"" N 84° 00' 30"" W"
3780610,Usnea subscabrosa,54703,Usnea,2017,United States,US,Tennessee,35.323889,-84.177222,"35° 19' 26"" N 84° 10' 38"" W"
3780611,Usnea subscabrosa,54703,Usnea,2017,United States,US,Tennessee,35.32396,-84.1774,
3780612,Usnea subscabrosa,54703,Usnea,2017,United States,US,Tennessee,35.012222,-84.523611,"35° 00' 44"" N 84° 31' 25"" W"
3780761,Usnea pensylvanica,54685,Usnea,2017,United States,US,Alabama,33.1947,-86.0639,
3794869,Usnea cornuta,54647,Usnea,2017,United States,US,Tennessee,35.56404,-83.7139,
4375940,Usnea ceratina,54641,Usnea,2019,United States,US,Georgia,34.75287,-84.31403,"34.75287°, -84.31403°"
4375986,Usnea cornuta,54647,Usnea,2019,United States,US,Georgia,34.70669,-84.18862,"34.70669°, -84.18862°"
4376001,Usnea subgracilis,125936,Usnea,2019,United States,US,Georgia,34.88439,-84.51274,"34.88439°, -84.51274°"
4376004,Usnea subgracilis,125936,Usnea,2019,United States,US,Georgia,34.88439,-84.51274,"34.88439°, -84.51274°"
4376187,Usnea strigosa,54697,Usnea,2017,United States,US,Tennessee,35.344554,-84.035415,"35.344554°, -84.035415°"
4376188,Usnea subgracilis,125936,Usnea,2017,United States,US,Tennessee,35.0125,-84.52365,"35.0125°, -84.52365°"
4376189,Usnea halei,54668,Usnea,2017,United States,US,Tennessee,35.0125,-84.52365,"35.0125°, -84.52365°"
4376194,Usnea pensylvanica,54685,Usnea,2017,United States,US,Tennessee,35.593371,-83.731612,"35.593371°, -83.731612°"
4376195,Usnea cornuta,54647,Usnea,2017,United States,US,Tennessee,35.47643,-84.11474,"35.47643°, -84.11474°"
4376199,Usnea,52074,Usnea,2017,United States,US,Tennessee,35.32396,-84.17744,"35.32396°, -84.17744°"
4377241,Usnea subrubicunda,128615,Usnea,2017,United States,US,North Carolina,35.553611,-83.164722,"35° 33' 13"" N 83° 09' 53"" W"
4377251,Usnea ceratina,54641,Usnea,2017,United States,US,Tennessee,35.562894,-83.743132,"35.562894°, -83.743132°"
4377296,Usnea strigosa,54697,Usnea,2017,United States,US,Tennessee,35.581028,-84.194823,"35.581028°, -84.194823°"
4377299,Usnea strigosa,54697,Usnea,2017,United States,US,Tennessee,35.47643,-84.11474,"35.47643°, -84.11474°"
4377309,Usnea pensylvanica,54685,Usnea,2017,United States,US,Tennessee,35.668358,-83.682762,"35.668358°, -83.682762°"
4377467,Usnea ceratina,54641,Usnea,2017,United States,US,Tennessee,35.37221,-84.00853,"35.37221°, -84.00853°"
4377474,Usnea subgracilis,125936,Usnea,2017,United States,US,Tennessee,35.37221,-84.00853,"35.37221°, -84.00853°"
4377490,Usnea mutabilis,54679,Usnea,2017,United States,US,Tennessee,35.668358,-83.682762,"35.668358°, -83.682762°"
4377500,Usnea ceratina,54641,Usnea,2017,United States,US,Tennessee,35.643311,-83.633514,"35.643311°, -83.633514°"
4377550,Usnea cornuta,54647,Usnea,2017,United States,US,Tennessee,35.37221,-84.00853,"35.37221°, -84.00853°"
4377558,Usnea ceratina,54641,Usnea,2017,United States,US,Tennessee,35.57027,-83.73064,"35.57027°, -83.73064°"
4377565,Usnea cornuta,54647,Usnea,2017,United States,US,Tennessee,35.56404,-83.71391,"35.56404°, -83.71391°"
4377566,Usnea ceratina,54641,Usnea,2017,United States,US,Tennessee,35.37221,-84.00853,"35.37221°, -84.00853°"
4378512,Usnea subfusca,54701,Usnea,2017,United States,US,Tennessee,35.570278,-83.730556,"35° 34' 13"" N 83° 43' 50"" W"
4517375,Usnea halei,54668,Usnea,2019,United States,US,Tennessee,36.051389,-82.561389,"36° 03' 05"" N 82° 33' 41"" W"
4517378,Usnea diplotypus,54651,Usnea,2019,United States,US,Tennessee,36.070556,-82.57,"36° 04' 14"" N 82° 34' 12"" W"
4517381,Usnea ceratina,54641,Usnea,2019,United States,US,Tennessee,36.070556,-82.57,"36° 04' 14"" N 82° 34' 12"" W"
4620710,Usnea dasopoga,257426,Usnea,2019,United States,US,North Carolina,35.852222,-82.248333,"35° 51' 08"" N 82° 14' 54"" W"
4620739,Usnea strigosa,54697,Usnea,2020,United States,US,Tennessee,35.680556,-83.643333,"39°-41°; 35° 40' 50"" N 83° 38' 36"" W"
4620748,Usnea subfusca,54701,Usnea,2020,United States,US,North Carolina,35.938889,-81.89,"35° 56' 20"" N 81° 53' 24"" W"
4620768,Usnea ceratina,54641,Usnea,2020,United States,US,Tennessee,35.422778,-84.0225,"35° 25' 22"" N 84° 01' 21"" W"
4621186,Usnea mutabilis,54679,Usnea,2019,United States,US,Tennessee,35.55222,-84.02189,
4621208,Usnea subgracilis,125936,Usnea,2019,United States,US,North Carolina,35.12897,-83.75652,
4621227,Usnea subscabrosa,54703,Usnea,2019,United States,US,Tennessee,35.61378,-83.972,
4621236,Usnea subscabrosa,54703,Usnea,2019,United States,US,Tennessee,35.61378,-83.972,
4621250,Usnea subscabrosa,54703,Usnea,2019,United States,US,Tennessee,35.45506,-84.03722,
4642705,Usnea subfusca,54701,Usnea,2019,United States,US,North Carolina,35.37817,-82.86893,
4642735,Usnea halei,54668,Usnea,2019,United States,US,North Carolina,35.3247,-82.87712,
4642754,Usnea ceratina,54641,Usnea,2019,United States,US,North Carolina,35.12887,-83.74746,
4642755,Usnea subgracilis,125936,Usnea,2019,United States,US,North Carolina,35.12887,-83.74746,
4642845,Usnea ceratina,54641,Usnea,2019,United States,US,North Carolina,35.700278,-83.102778,"35° 42' 01"" N 83° 06' 10"" W"
4642852,Usnea subfusca,54701,Usnea,2019,United States,US,North Carolina,35.841111,-82.905556,"35° 50' 28"" N 82° 54' 20"" W"
4642853,Usnea subgracilis,125936,Usnea,2019,United States,US,North Carolina,35.841111,-82.905556,"35° 50' 28"" N 82° 54' 20"" W"
4642855,Usnea ceratina,54641,Usnea,2019,United States,US,North Carolina,35.841111,-82.905556,"35° 50' 28"" N 82° 54' 20"" W"
4642908,Usnea ceratina,54641,Usnea,2019,United States,US,North Carolina,35.37789,-83.03267,
4646899,Usnea pensylvanica,54685,Usnea,2019,United States,US,South Carolina,34.97997,-83.09068,
4646925,Usnea halei,54668,Usnea,2019,United States,US,Georgia,34.96361,-83.47445,
4646966,Usnea subfusca,54701,Usnea,2019,United States,US,North Carolina,35.31432,-82.94911,
4646978,Usnea ceratina,54641,Usnea,2019,United States,US,North Carolina,35.6464,-83.2019,
4647024,Usnea ceratina,54641,Usnea,2019,United States,US,North Carolina,35.31833,-82.92283,
4647029,Usnea subfusca,54701,Usnea,2019,United States,US,North Carolina,35.31833,-82.92283,
4656211,Usnea subrubicunda,128615,Usnea,2020,United States,US,North Carolina,35.7758,-82.3436,
4656453,Usnea subfusca,54701,Usnea,2020,United States,US,North Carolina,36.14975,-82.14853,
4656476,Usnea subgracilis,125936,Usnea,2020,United States,US,North Carolina,35.69372,-82.21794,
4656581,Usnea ceratina,54641,Usnea,2020,United States,US,North Carolina,35.99175,-82.60722,
4656582,Usnea cornuta,54647,Usnea,2020,United States,US,North Carolina,35.99175,-82.60722,
4659636,Usnea subfusca,54701,Usnea,2020,United States,US,North Carolina,35.801389,-82.950833,"35° 48' 05"" N 82° 57' 03"" W"
4659649,Usnea ceratina,54641,Usnea,2020,United States,US,North Carolina,36.01858,-82.71436,
4659666,Usnea cornuta,54647,Usnea,2020,United States,US,North Carolina,35.78728,-83.03617,
4659686,Usnea ceratina,54641,Usnea,2020,United States,US,North Carolina,36.06406,-82.63986,
4776961,Usnea cornuta,54647,Usnea,2019,United States,US,Georgia,34.91997,-84.54146,"34.91997°, -84.54146°"
4776997,Usnea amblyoclada,54631,Usnea,2019,United States,US,Georgia,34.738611,-83.938333,"34° 44' 19"" N 83° 56' 18"" W"
4777000,Usnea ceratina,54641,Usnea,2019,United States,US,Georgia,34.927222,-84.584444,"34° 55' 38"" N 84° 35' 04"" W"
4780263,Usnea subgracilis,125936,Usnea,2019,United States,US,Georgia,34.73849,-83.93638,"34.73849°, -83.93638°"
4909256,Usnea subscabrosa,54703,Usnea,2017,United States,US,Alabama,34.89674,-86.13516,"34.89674°, -86.13516°"
4909272,Usnea,52074,Usnea,2017,United States,US,Alabama,34.91872,-86.0287,"34.91872°, -86.0287°"
4909287,Usnea pensylvanica,54685,Usnea,2017,United States,US,Alabama,34.27301,-87.37579,"34.27301°, -87.37579°"
4909314,Usnea strigosa,54697,Usnea,2017,United States,US,Alabama,34.94222,-86.052778,"34.94222°, -86.052778°"
5364238,Usnea ceratina,54641,Usnea,2021,United States,US,North Carolina,35.506944,-83.877222,"35°30'25''N, 83°52'38'' W; 35°30'25''N 83°52'38'' W"
5364239,Usnea subgracilis,125936,Usnea,2021,United States,US,North Carolina,35.764444,-83.135278,"35°45'52''N, 83°08'07'' W; 35°45'52''N 83°08'07'' W"
5364240,Usnea dasaea,54648,Usnea,2021,United States,US,North Carolina,35.506944,-83.877222,"35°30'25''N, 83°52'38'' W; 35°30'25''N 83°52'38'' W"
5364241,Usnea halei,54668,Usnea,2021,United States,US,North Carolina,35.514722,-83.883056,"35°30'53''N, 83°52'59'' W; 35°30'53''N 83°52'59'' W"
5364260,Usnea dasaea,54648,Usnea,2021,United States,US,North Carolina,35.5,-83.872778,"35°30'00''N, 83°52'22'' W; 35°30'00''N 83°52'22'' W"
5364265,Usnea pennsylvanica,189864,Usnea,2021,United States,US,North Carolina,35.490278,-83.879167,"35°29'25''N, 83°52'45'' W; 35°29'25''N 83°52'45'' W"
5364270,Usnea dasopoga,257426,Usnea,2021,United States,US,Tennessee,35.653333,-83.442778,"35°39'12''N, 83°26'34'' W; 35°39'12''N 83°26'34'' W"
5364279,Usnea subscabrosa,54703,Usnea,2021,United States,US,North Carolina,35.496111,-83.870833,"35°29'46''N, 83°52'15'' W; 35°29'46''N 83°52'15'' W"
5364280,Usnea ceratina,54641,Usnea,2021,United States,US,Tennessee,35.659444,-83.4475,"35°39'34''N, 83°26'51'' W; 35°39'34''N 83°26'51'' W"
5364293,Usnea subgracilis,125936,Usnea,2021,United States,US,Tennessee,35.661389,-83.460833,"35°39'41''N, 83°27'39'' W; 35°39'41''N 83°27'39'' W"
5364300,Usnea cornuta,54647,Usnea,2021,United States,US,Tennessee,35.661389,-83.470556,"35°39'41''N, 83°28'14'' W; 35°39'41''N 83°28'14'' W"
5364317,Usnea ceratina,54641,Usnea,2021,United States,US,North Carolina,35.763889,-83.157222,"35°45'50''N, 83°09'26'' W; 35°45'50''N 83°09'26'' W"
5364325,Usnea halei,54668,Usnea,2021,United States,US,North Carolina,35.762222,-83.145,"35°45'44''N, 83°08'42'' W; 35°45'44''N 83°08'42'' W"
5364331,Usnea ceratina,54641,Usnea,2021,United States,US,North Carolina,35.764444,-83.135278,"35°45'52''N, 83°08'07'' W; 35°45'52''N 83°08'07'' W"
5364337,Usnea subgracilis,125936,Usnea,2021,United States,US,North Carolina,35.515,-83.5225,"35°30'54''N, 83°31'21'' W; 35°30'54''N 83°31'21'' W"
5364341,Usnea ceratina,54641,Usnea,2021,United States,US,North Carolina,35.496944,-83.534444,"35°29'49''N, 83°32'04'' W; 35°29'49''N 83°32'04'' W"
5364349,Usnea strigosa,54697,Usnea,2021,United States,US,North Carolina,35.527222,-83.555556,"35°31'38''N, 83°33'20'' W; 35°31'38''N 83°33'20'' W"
5364352,Usnea strigosa,54697,Usnea,2021,United States,US,North Carolina,35.527222,-83.555556,"35°31'38''N, 83°33'20'' W; 35°31'38''N 83°33'20'' W"
5364357,Usnea strigosa,54697,Usnea,2021,United States,US,North Carolina,35.533333,-83.561667,"35°32'0''N, 83°33'42'' W; 35°32'0''N 83°33'42'' W"
5364360,Usnea subgracilis,125936,Usnea,2021,United States,US,North Carolina,35.533056,-83.571667,"35°31'59''N, 83°34'18'' W; 35°31'59''N 83°34'18'' W"
5364366,Usnea cornuta,54647,Usnea,2021,United States,US,North Carolina,35.551667,-83.569167,"35°33'06''N, 83°34'09'' W; 35°33'06''N 83°34'09'' W"
5364392,Usnea subgracilis,125936,Usnea,2021,United States,US,North Carolina,35.531111,-83.506667,"35°31'52''N, 83°30'24'' W; 35°31'52''N 83°30'24'' W"
5364393,Usnea cornuta,54647,Usnea,2021,United States,US,North Carolina,35.531111,-83.506667,"35°31'52''N, 83°30'24'' W; 35°31'52''N 83°30'24'' W"
5364406,Usnea subgracilis,125936,Usnea,2021,United States,US,North Carolina,35.583889,-83.453889,"35°35'02''N, 83°27'14"" W; 35°35'02''N 83°27'14"" W"
5364412,Usnea strigosa,54697,Usnea,2021,United States,US,North Carolina,35.576389,-83.441944,"35°34'35''N, 83°26'31"" W; 35°34'35''N 83°26'31"" W"
5364419,Usnea subscabrosa,54703,Usnea,2021,United States,US,North Carolina,35.560278,-83.428056,"35°33'37''N, 83°25'41"" W; 35°33'37''N 83°25'41"" W"
5364434,Usnea,52074,Usnea,2021,United States,US,Tennessee,35.721389,-83.111944,"35°43'17''N, 83°06'43"" W; 35°43'17''N 83°06'43"" W"
5364448,Usnea,52074,Usnea,2021,United States,US,Tennessee,35.728333,-83.115278,"35°43'42''N, 83°06'55"" W; 35°43'42''N 83°06'55"" W"
5364449,Usnea subgracilis,125936,Usnea,2021,United States,US,Tennessee,35.737222,-83.118333,"35°44'14''N, 83°07'06"" W; 35°44'14''N 83°07'06"" W"
5364458,Usnea mutabilis,54679,Usnea,2021,United States,US,Tennessee,35.750278,-83.109167,"35°45'01''N, 83°06'33"" W; 35°45'01''N 83°06'33"" W"
5364460,Usnea mutabilis,54679,Usnea,2021,United States,US,North Carolina,35.590278,-83.469444,"35°35'25''N, 83°28'10"" W; 35°35'25''N 83°28'10"" W"
5364465,Usnea strigosa,54697,Usnea,2021,United States,US,Tennessee,35.608056,-83.637222,"35°36'29''N, 83°38'14"" W; 35°36'29''N 83°38'14"" W"
